7638,DB13990,Dipropyl-4-hydroxytryptamine,63065-88-3,CCCN(CCC)CCC1=CNC2=C1C(O)=CC=C2,4.04,2.51,3.67e-01 g/l,9.1,10.66
7639,DB13992,Azintamide,1830-32-6,CCN(CC)C(=O)CSC1=CC=C(Cl)N=N1,2.12,1.34,7.05e-01 g/l,18.8,-0.022
7640,DB13994,AZD-7325,942437-37-8,CCCNC(=O)C1=C(N)C2=CC=CC(=C2N=N1)C1=C(F)C=CC=C1OC,3.53,2.94,1.72e-02 g/l,14.38,2.92
7641,DB13995,Ferric pyrophosphate citrate,1802359-96-1,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-0.72,-1.3,7.60e+00 g/l,3.05,-4.2
7642,DB14001,alpha-Tocopherol succinate,4345/3/3,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1,7.96,10.24,1.18e-05 g/l,4,-4.9
7643,DB14006,Choline salicylate,2016-36-6,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O,-0.5,1.98,3.96e-01 g/l,2.79,-6.3
7644,DB14007,Pentetic acid,67-43-6,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,-1.3,-6.3,4.18e+00 g/l,1.95,8.82
7645,DB14008,Hispidulin,1447-88-7,COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,3.09,2.55,7.91e-02 g/l,7.09,-4.8
7646,DB14010,"5-methoxy-N,N-dimethyltryptamine",1019-45-0,COC1=CC=C2NC=C(CCN(C)C)C2=C1,2.38,2.14,7.23e-01 g/l,17.44,9.58
7647,DB14011,Nabiximols,56575-23-6,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,6.1,5.94,1.26e-02 g/l,9.34,-4.9
7648,DB14014,SR-9011,1379686-29-9,CCCCCNC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1,5.14,5.23,8.33e-04 g/l,14.75,7.13
7649,DB14017,H3B-8800,1825302-42-8,C[C@H](\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(C)CC2)\C=C\[C@@H]1C)C1=CC=CC=N1,3.32,3.14,1.53e-01 g/l,13.92,6.89
7650,DB14018,Bromotheophylline,10381-75-6,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,0.23,0.29,3.92e+00 g/l,5.58,-3
7651,DB14019,Fosnetupitant,1703748-89-3,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1,2.57,0.8,2.16e-04 g/l,-0.11,6.74
7652,DB14020,Benzoin,119-53-9,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,2.64,2.65,5.61e-01 g/l,12.62,-3.8
7653,DB14025,Clinafloxacin,105956-97-6,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,0.36,-0.42,4.45e-01 g/l,5.45,9.63
7654,DB14027,Taspoglutide,275371-94-3,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC(C)(C)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,-1.1,-22,4.08e-02 g/l,2.96,12.07
7655,DB14028,Nordazepam,1088-11-5,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,2.79,3.21,2.19e-02 g/l,12.3,2.85
7656,DB14030,PZM21,1997387-43-5,C[C@@H](CC1=CSC=C1)NC(=O)NC[C@H](CC1=CC=C(O)C=C1)N(C)C,2.99,2.85,9.64e-03 g/l,9.56,8.39
7657,DB14033,Acetyl sulfisoxazole,80-74-0,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,1.02,0.72,1.36e-01 g/l,18.1,1.61
7658,DB14034,Darglitazone,141200-24-0,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1,3.48,3.82,1.37e-02 g/l,6.61,0.85
7659,DB14035,Englitazone,109229-58-5,O=C1NC(=O)C(CC2=CC=C3O[C@@H](CC4=CC=CC=C4)CCC3=C2)S1,3.72,4.35,1.21e-03 g/l,6.61,-4.9
7660,DB14037,Madecassic acid,18449-41-7,[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(O)=O,3.52,2.92,3.56e-02 g/l,4.64,-2.8
7661,DB14038,beta-Sitosterol,83-46-5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C,7.27,7.84,1.84e-05 g/l,18.2,-1.4
7662,DB14043,Palmidrol,544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO,5.74,4.98,1.36e-03 g/l,15.46,-1.3
7663,DB14044,Hopantenic acid,18679-90-8,CC(C)(CO)[C@@H](O)C(=O)NCCCC(O)=O,-0.92,-1.1,4.01e+01 g/l,4.37,-2.8
7664,DB14050,Cannabidivarin,24274-48-4,[H][C@]1(CCC(C)=C[C@H]1C1=C(O)C=C(CCC)C=C1O)C(C)=C,5.13,5.44,3.30e-02 g/l,9.13,-5.7
7665,DB14051,Malacidin A,,CC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C,0.39,-6,1.97e-02 g/l,2.8,10.18
7666,DB14052,Malacidin B,,CCC(C)CC\C=C/C=C/C(=O)N[C@@H](C(C)C(O)=O)C(=O)N[C@H]1C(C)NC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC1=O)C(C)C)C(O)C(O)=O)C(C)C(O)=O)C(C)C,0.59,-5.6,1.67e-02 g/l,2.8,10.18
7667,DB14054,Asiatic acid,464-92-6,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(O)=O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO,4.81,4.23,1.14e-02 g/l,4.74,-2.8
7668,DB14055,(S)-Warfarin,5543-57-7,CC(=O)C[C@@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,2.41,2.74,4.72e-02 g/l,5.56,-6.9
7669,DB14056,Nigericin,28380-24-7,[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)C[C@@H](C)[C@]2(O1)O[C@]([H])(C[C@@]1([H])CC[C@H](C)[C@@]([H])(O1)[C@@H](C)C(O)=O)C[C@@H](OC)[C@H]2C)[C@@]1([H])O[C@@](O)(CO)[C@H](C)C[C@@H]1C,4.09,6.11,1.37e-03 g/l,4.07,-3.4
7670,DB14058,Basifungin,127785-64-2,CC[C@@H](C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C(NC1=O)C(C)C)[C@H](C)C(C)C,5.14,7.02,3.95e-03 g/l,11.76,-2.3
7671,DB14059,SC-236,170569-86-5,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Cl)C=C1)C(F)(F)F,4.51,4.1,4.00e-03 g/l,10.6,-0.44
7672,DB14060,NS-398,123653-11-2,CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O,3.04,1.93,2.77e-02 g/l,6.81,-4.9
7673,DB14061,Hycanthone,3105-97-3,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1,3.87,3.74,1.68e-02 g/l,14.79,8.67
7674,DB14062,Concanamycin A,80890-47-7,[H][C@@]1(OC(=O)\C(OC)=C\C(\C)=C\[C@@H](C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C)C\C(C)=C\C=C\[C@@H]1OC)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@H](C)[C@H](O1)\C=C\C,4.12,5.59,1.28e-02 g/l,11.68,-3
7675,DB14067,Dofequidar,129716-58-1,OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,3.87,3.95,1.99e-02 g/l,14.08,6.73
7676,DB14068,Dexniguldipine,120054-86-6,[H]N1C(C)=C([C@@H](C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCCN2CCC(CC2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1C)C(=O)OC,6.27,5.6,1.13e-04 g/l,19.47,9.59
7677,DB14069,ONT-093,216227-54-2,[H]\C(COCC)=C(\[H])C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(NC(C)C)C=C1,7.21,6.81,4.23e-04 g/l,12.39,5.26
7678,DB14070,HM-30181,849675-66-7,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1,4.91,5.42,4.72e-03 g/l,11.44,8.46
7679,DB14072,Reversin 121,174630-04-7,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C,3.97,4.84,5.14e-04 g/l,12.16,-5
7680,DB14074,Icaridin,119515-38-7,CCC(C)OC(=O)N1CCCCC1CCO,2.19,1.61,2.51e+01 g/l,15.92,-2.4
7681,DB14075,Imidurea,39236-46-9,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,-2.4,-5,7.58e-01 g/l,7.55,-3.3
7682,DB14079,Hydroxybutyloxide,821-33-0,CC(O)CCOCCC(C)O,0.23,-0.3,1.12e+02 g/l,15.29,-2.5
7683,DB14080,Acetylcysteine magnesium,36330-79-7,[Mg++].[H]N([C@@H](CS)C([O-])=O)C(C)=O.[H]N([C@@H](CS)C([O-])=O)C(C)=O,1.26,-0.71,1.36e-01 g/l,3.82,-2
7684,DB14081,Asiaticoside,16830-15-2,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO,0.73,-0.54,7.98e-01 g/l,11.75,-3.6
7685,DB14082,Betiatide,103725-47-9,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1,-0.36,-1.4,1.07e-01 g/l,3.64,-4.5
7686,DB14084,Butylparaben,94-26-8,CCCCOC(=O)C1=CC=C(O)C=C1,3.81,3,4.66e-01 g/l,8.5,-6.1
7687,DB14086,Cianidanol,154-23-4,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,1.02,1.8,6.45e-01 g/l,9,-3.3
7688,DB14093,"(1,2,6,7-3H)Testosterone",67308-98-9,[3H]C1C([3H])C2=CC(=O)C([3H])C([3H])[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,2.99,3.37,3.33e-02 g/l,18.52,-0.88
7689,DB14094,Tocopherylquinone,7559/4/8,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,7.09,9.03,4.14e-04 g/l,19.44,-0.86
7690,DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine",,[H]C(N)(COP(O)(=O)OCC([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O,4.78,9.88,1.04e-04 g/l,1.47,9.38
7691,DB14098,Cobalamin,13408-78-1,[Co++].[H]N([H])C(=O)CC[C@@H]1C2=N\C(=C(C)/C3=N[C@@](C)([C@]4([H])[N-]\C(=C(C)/C5=N/C(=C\2)/C(C)(C)[C@@H]5CCC(=O)N([H])[H])[C@](C)(CCC(=O)N([H])C[C@H](C)OP([O-])(=O)O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]2O)N2C=NC5=C2C=C(C)C(C)=C5)[C@H]4CC(=O)N([H])[H])[C@@](C)(CC(=O)N([H])[H])[C@@H]3CCC(=O)N([H])[H])\[C@@]1(C)CC(=O)N([H])[H],2.63,-2.7,1.27e-02 g/l,1.82,8.97
7692,DB14099,"1,2-Distearoyllecithin",4539-70-2,CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,5.92,9.89,2.16e-05 g/l,1.86,-6.7
7693,DB14103,Methionine sulfoximine,15985-39-4,CS(=N)(=O)CC[C@H](N)C(O)=O,-3,-4.4,7.39e+00 g/l,1.89,9.09
7694,DB14105,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",200880-41-7,[Na+].[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,8.32,10.94,1.19e-04 g/l,1.89,-3
7695,DB14106,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,103694-84-4,[Cu+].F[B-](F)(F)F.COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-],2.94,-1.3,3.66e-02 g/l,16.14,-4.2
7696,DB14107,7-Aminodesacetoxycephalosporanic acid,22252-43-3,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2N)C(O)=O,-1.1,-3,1.58e+01 g/l,3.42,7.39
7697,DB14108,"1,2-Hexanediol",6920-22-5,CCCCC(O)CO,0.41,0.62,1.78e+02 g/l,14.27,-2.9
7698,DB14109,alpha-Arbutin,84380-01-8,OC[C@H]1O[C@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,-1.4,-0.9,3.91e+01 g/l,9.82,-3
7699,DB14110,Butylene glycol,107-88-0,CC(O)CCO,-0.59,-0.73,7.42e+02 g/l,15.41,-2.4
7700,DB14111,Ceramide NP,100403-19-8,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC,9.05,10.52,9.71e-05 g/l,13.27,-1
7701,DB14119,Phytosphingosine,554-62-1,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,3.96,3.7,4.46e-02 g/l,13.45,8.91
7702,DB14120,Phenylethyl resorcinol,85-27-8,CC(C1=CC=CC=C1)C1=CC=C(O)C=C1O,3.02,3.74,1.59e-01 g/l,9.46,-5.4
7703,DB14122,Dihydroxymethoxychalcone,19309-14-9,COC1=C(C(=O)\C=C\C2=CC=CC=C2)C(O)=CC(O)=C1,3.62,3.78,7.77e-02 g/l,7.2,-4.9
7704,DB14125,Benazeprilat,86541-78-8,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(O)=O,0.62,0.15,2.85e-02 g/l,3.08,7.96
7705,DB14126,Tenofovir,147127-20-6,C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O,-1.5,-3.4,1.87e+00 g/l,1.35,3.74
7706,DB14127,Sacubitrilat,149709-44-4,C[C@H](C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O)C(O)=O,1.99,3.29,3.58e-03 g/l,3.98,-1.6
7707,DB14128,Nadide,53-84-9,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,-1.2,-11,2.14e+00 g/l,1.86,6.4
7708,DB14129,Macelignan,107534-93-0,COC1=CC(C[C@H](C)[C@H](C)CC2=CC3=C(OCO3)C=C2)=CC=C1O,4.86,5.13,2.85e-03 g/l,10.28,-4.5
7709,DB14132,8-chlorotheophylline,85-18-7,CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O,0.84,0.14,9.41e+00 g/l,5.14,-3.3
7710,DB14134,Octyldodecanol,5333-42-6,CCCCCCCCCCC(CO)CCCCCCCC,8.9,7.84,3.06e-05 g/l,17.68,-1.6
7711,DB14135,Hypochlorous acid,7790-92-3,OCl,-0.37,0.32,5.12e+02 g/l,7.93,-5.9
7712,DB14136,(-)-menthol 1-propylene glycol carbonate,260781-16-6,[H]C(C)(O)COC(=O)O[C@]1([H])C[C@]([H])(C)CC[C@@]1([H])C(C)C,3.18,3.45,1.94e-01 g/l,14.82,-2.9
7713,DB14137,Palmitoyl tetrapeptide-7,221227-05-0,[H]N([H])C(=O)CC[C@H](N([H])C(=O)CN([H])C(=O)CCCCCCCCCCCCCCC)C(=O)N1CCC[C@H]1C(=O)N([H])[C@@H](CCCN=C(N([H])[H])N([H])[H])C(O)=O,2.8,0.045,5.56e-03 g/l,3.54,11.23
7714,DB14144,p-Aminophenol,123-30-8,NC1=CC=C(O)C=C1,0.47,0.84,1.21e+02 g/l,10.4,5.43
7715,DB14146,Loxicodegol,1211231-76-3,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CC[C@]2([H])OCCOCCOCCOCCOCCOCCOC,1.34,0.98,4.87e-02 g/l,13.58,8.92
7716,DB14149,Glyceryl stearate SE,,[Na+].[K+].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC(=O)OC(CO)CO.[H][C@](O)(CO)COC(=O)CCCCCCCCCCCCCCCCC.[H][C@@](O)(CO)COC(=O)CCCCCCCCCCCCCCCCC,6.73,5.97,1.08e-03 g/l,13.62,-3
7717,DB14152,Ginsenosides,74749-74-9,[H][C@@]1(CC[C@]2(C)C1([H])CC[C@]1([H])[C@@]3(C)CC[C@]([H])(O)C(C)(C)[C@]3([H])CC[C@@]21C)C(C)(O)CCC=C(C)C,6.39,6.84,1.82e-04 g/l,19.49,-0.26
7718,DB14159,Oxidronic acid,15468-10-7,OC(P(O)(O)=O)P(O)(O)=O,-1.1,-2,1.35e+01 g/l,0.75,-5
7719,DB14173,Diazolidinylurea,78491-02-8,OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O,-2.2,-3.8,2.91e+01 g/l,12.58,-3
7720,DB14176,Benzylparaben,94-18-8,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,3.66,3.4,1.35e-01 g/l,8.5,-6.1
7721,DB14177,Propylparaben,94-13-3,CCCOC(=O)C1=CC=C(O)C=C1,3.28,2.55,9.60e-01 g/l,8.5,-6.1
7722,DB14183,Geraniol,106-24-1,CC(C)=CCC\C(C)=C\CO,2.89,2.5,1.37e+00 g/l,16.33,-2.2
7723,DB14186,Cinnamyl alcohol,4407-36-7,OC\C=C\C1=CC=CC=C1,1.93,1.82,2.34e+00 g/l,15.62,-2.5
7724,DB14187,Hydroxycitronellal,107-75-5,[H]C(=O)CC(C)CCCC(C)(C)O,2.5,1.64,6.39e-01 g/l,18.21,-1.3
7725,DB14188,Isoeugenol,97-54-1,COC1=CC(C=CC)=CC=C1O,2.79,2.64,1.36e+00 g/l,10.01,-4.9
7726,DB14203,Disperse Blue 106,68516-81-4,CCN(CCO)C1=CC=C(\N=N\C2=NC=C(S2)N(=O)=O)C(C)=C1,3.63,4.12,4.03e-02 g/l,15.58,2.55
7727,DB14207,Fosinoprilat,95399-71-6,[H][C@]1(C[C@H](N(C1)C(=O)CP(O)(=O)CCCCC1=CC=CC=C1)C(O)=O)C1CCCCC1,3.7,3.34,4.47e-03 g/l,1.76,-4.7
7728,DB14208,Ramiprilat,87269-97-4,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(O)=O,0.54,-0.18,2.14e-01 g/l,3.13,8.05
7729,DB14209,Trandolaprilat,87679-71-8,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1[C@@]([H])(C[C@@]2([H])CCCC[C@]12[H])C(O)=O,0.77,0.19,8.34e-02 g/l,3.13,8.04
7730,DB14210,Moexiprilat,103775-14-0,COC1=C(OC)C=C2CN([C@@H](CC2=C1)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(O)=O,0.89,0.074,3.03e-02 g/l,2.91,7.8
7731,DB14212,Methylparaben,99-76-3,COC(=O)C1=CC=C(O)C=C1,2.17,1.67,3.69e+00 g/l,8.5,-6.1
7732,DB14213,Perindoprilat,95153-31-4,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(O)=O)[C@@]1([H])CCCC2)C(O)=O,-0.08,-0.85,7.20e+00 g/l,3.08,8.06
7733,DB14214,Rose bengal lactone,4159-77-7,OC1=C(I)C2=C(C=C1I)C1(OC(=O)C3=C1C(Cl)=C(Cl)C(Cl)=C3Cl)C1=CC(I)=C(O)C(I)=C1O2,5.85,10.01,5.19e-04 g/l,6.5,-3.8
7734,DB14217,Quinaprilat,82768-85-2,C[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=CC=C2,0.81,0.3,3.59e-02 g/l,3.07,7.8
7735,DB14218,Telotristat,1033805-28-5,CC1=NN(C=C1)C1=CC(Cl)=CC=C1[C@@H](OC1=NC(N)=NC(=C1)C1=CC=C(C[C@H](N)C(O)=O)C=C1)C(F)(F)F,2.24,2.76,3.48e-03 g/l,1.69,9.42
7736,DB14219,Monomethyl fumarate,2756-87-8,COC(=O)\C=C\C(O)=O,0.39,0.34,4.01e+01 g/l,3.12,-6.8
7737,DB14221,Beclomethasone 17-monopropionate,5534-18-9,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,2.5,3.29,7.87e-03 g/l,13.52,-3.3
7738,DB14232,Deacetylbisacodyl,603-41-8,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C1=CC=CC=N1,3.36,3.79,6.57e-02 g/l,9.57,4.09
7739,DB14474,Sorbitan,12441-09-7,[H][C@@](O)(CO)[C@@]1([H])OC[C@]([H])(O)[C@@]1([H])O,-2.4,-2.6,1.06e+03 g/l,12.75,-3
7740,DB14475,L-Lactic acid,79-33-4,C[C@H](O)C(O)=O,-0.79,-0.47,5.62e+02 g/l,3.78,-3.7
7741,DB14476,DL-alpha-Tocopherol,10191-41-0,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1,8.84,10.51,7.04e-06 g/l,10.8,-4.9
7742,DB14479,Acetylcysteine zinc,49793-39-7,[Zn++].CC(=O)N[C@@H](CS)C([O-])=O.CC(=O)N[C@@H](CS)C([O-])=O,1.33,-0.71,6.26e-01 g/l,3.82,-2
7743,DB14480,Acetylcysteine amide,38520-57-9,[H]N([H])C(=O)[C@H](CS)N([H])C(C)=O,-0.44,-1.5,5.27e+00 g/l,9.96,-2
7744,DB14482,Sodium ascorbate,134-03-2,[Na+].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,-1.4,-1.9,6.25e+02 g/l,4.36,-3
7745,DB14483,Calcium ascorbate,5743-27-1,[Ca++].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-],-1.6,-1.9,1.60e+01 g/l,4.36,-3
7746,DB14484,Magnesium ascorbate,15431-40-0,[Mg++].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO.[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,-1.7,-1.9,9.07e+00 g/l,4.36,-3
7747,DB14485,Zinc ascorbate,331242-75-2,[Zn++].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO.[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,-1.6,-1.9,4.34e+01 g/l,4.36,-3
7748,DB14486,Niacinamide ascorbate,1987-71-9,NC(=O)C1=CN=CC=C1.[H]C(O)(CO)[C@@]1([H])OC(=O)C(O)=C1O,-1.6,-1.9,2.45e+02 g/l,4.36,-3
7749,DB14488,Ferrous gluconate,299-29-6,[Fe++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,-2,-3.4,3.66e+01 g/l,3.39,-3
